AcademicYear,AggregateLevel,CountyCode,DistrictCode,SchoolCode,CountyName,DistrictName,SchoolName,CharterSchool,DASS,ReportingCategory,CohortStudents,Met UC/CSU Grad Req's (Rate),Seal of Biliteracy (Rate),Golden State Seal Merit Diploma (Rate,CHSPE Completer (Rate),Adult Ed. HS Diploma (Rate),SPED Certificate (Rate),GED Completer (Rate),Other Transfer (Rate),Still Enrolled (%),Dropout Rate (%),Graduation Rate (%),,,
2021-22,C,34,,,Sacramento,,,All,All,GX,39,13.8,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0.103,0.154,0.744,,,
2021-22,C,34,,,Sacramento,,,All,All,RA,3037,67.1,12.6,54.9,0.1,0.0,0.6,0.0,0.1,0.033,0.033,0.926,,,
2021-22,C,34,,,Sacramento,,,All,All,RB,2332,32.5,2.4,16.7,0.1,0.0,1.5,0.1,0.0,0.073,0.162,0.748,,,
2021-22,C,34,,,Sacramento,,,All,All,RD,112,28.3,1.7,8.3,0.9,0.0,1.8,0.0,0.0,0.152,0.286,0.536,,,
2021-22,C,34,,,Sacramento,,,All,All,RF,643,70.8,9.1,55.9,0.0,0.0,0.6,0.0,0.0,0.014,0.02,0.96,,,
2021-22,C,34,,,Sacramento,,,All,All,RH,6666,37.5,12.1,21.7,0.1,0.0,0.7,0.0,0.3,0.061,0.119,0.81,,,
2021-22,C,34,,,Sacramento,,,All,All,RI,110,20.3,4.1,14.9,0.0,0.0,1.8,0.0,0.0,0.082,0.227,0.673,,,
2021-22,C,34,,,Sacramento,,,All,All,RP,294,35.8,1.7,25.0,0.3,0.0,1.0,0.0,0.3,0.044,0.15,0.789,,,
2021-22,C,34,,,Sacramento,,,All,All,RT,1237,49.2,6.4,32.4,0.2,0.0,0.6,0.2,0.4,0.052,0.105,0.83,,,
2021-22,C,34,,,Sacramento,,,All,All,RW,5778,45.7,8.0,29.6,0.2,0.0,0.8,0.1,0.3,0.036,0.082,0.868,,,
2021-22,C,34,,,Sacramento,,,All,All,SD,2657,14.0,1.2,9.4,0.0,0.0,6.1,0.0,0.4,0.122,0.117,0.695,,,
2021-22,C,34,,,Sacramento,,,All,All,SE,2416,22.0,3.7,14.9,0.0,0.0,1.3,0.0,0.5,0.099,0.127,0.755,,,
2021-22,C,34,,,Sacramento,,,All,All,SF,225,13.5,1.6,2.4,0.0,0.0,3.6,0.9,0.4,0.164,0.227,0.56,,,
2021-22,C,34,,,Sacramento,,,All,All,SH,1451,18.6,3.9,8.7,0.1,0.0,1.0,0.4,0.6,0.126,0.2,0.653,,,
2021-22,C,34,,,Sacramento,,,All,All,SM,95,41.2,23.5,12.9,0.0,0.0,0.0,0.0,0.0,0.032,0.074,0.895,,,
2021-22,C,34,,,Sacramento,,,All,All,SS,13684,37.6,8.2,24.4,0.1,0.0,0.9,0.1,0.3,0.066,0.111,0.811,,,
2021-22,C,34,,,Sacramento,,,All,All,TA,20209,46.1,9.3,30.9,0.1,0.0,0.8,0.1,0.2,0.049,0.098,0.84,,,
2021-22,C,35,,,San Benito,,,All,All,GF,404,54.3,0.0,47.6,0.0,0.0,0.2,0.0,0.7,0.012,0.047,0.931,,,
2021-22,C,35,,,San Benito,,,All,All,GM,453,37.8,0.0,32.1,0.0,0.0,0.7,0.0,0.7,0.011,0.082,0.894,,,
2021-22,C,35,,,San Benito,,,All,All,RA,0,0,0,0,0,0,0,0,0,0,0,0,,,
2021-22,C,35,,,San Benito,,,All,All,RB,0,0,0,0,0,0,0,0,0,0,0,0,,,
2021-22,C,35,,,San Benito,,,All,All,RD,0,0,0,0,0,0,0,0,0,0,0,0,,,
2021-22,C,35,,,San Benito,,,All,All,RF,13,66.7,0.0,58.3,0.0,0.0,0.0,0.0,7.7,0,0,0.923,,,
2021-22,C,35,,,San Benito,,,All,All,RH,647,42.4,0.0,36.8,0.0,0.0,0.6,0.0,0.6,0.012,0.063,0.912,,,
2021-22,C,35,,,San Benito,,,All,All,RI,0,0,0,0,0,0,0,0,0,0,0,0,,,
2021-22,C,35,,,San Benito,,,All,All,RP,0,0,0,0,0,0,0,0,0,0,0,0,,,
2021-22,C,35,,,San Benito,,,All,All,RT,11,36.4,0.0,18.2,0.0,0.0,0.0,0.0,0.0,0,0,1,,,
2021-22,C,35,,,San Benito,,,All,All,RW,165,56.0,0.0,48.0,0.0,0.0,0.0,0.0,0.6,0.006,0.079,0.909,,,
2021-22,C,35,,,San Benito,,,All,All,SD,102,11.7,0.0,14.3,0.0,0.0,3.9,0.0,1.0,0.078,0.118,0.755,,,
2021-22,C,35,,,San Benito,,,All,All,SE,179,14.6,0.0,15.2,0.0,0.0,2.2,0.0,1.7,0.011,0.106,0.844,,,
2021-22,C,35,,,San Benito,,,All,All,SF,0,0,0,0,0,0,0,0,0,0,0,0,,,
2021-22,C,35,,,San Benito,,,All,All,SH,43,24.2,0.0,24.2,0.0,0.0,2.3,0.0,4.7,0,0.163,0.767,,,
2021-22,C,35,,,San Benito,,,All,All,SM,130,40.3,0.0,33.6,0.0,0.0,0.0,0.0,0.8,0.008,0.069,0.915,,,
2021-22,C,35,,,San Benito,,,All,All,SS,590,39.2,0.0,32.5,0.0,0.0,0.7,0.0,0.7,0.01,0.064,0.912,,,
2021-22,C,35,,,San Benito,,,All,All,TA,857,45.7,0.0,39.6,0.0,0.0,0.5,0.0,0.7,0.012,0.065,0.911,,,
2021-22,C,36,,,San Bernardino,,,All,All,GF,15663,51.8,13.1,26.0,0.1,0.0,0.4,0.1,0.4,0.036,0.06,0.895,,,
2021-22,C,36,,,San Bernardino,,,All,All,GM,16882,38.0,6.6,17.0,0.1,0.0,0.7,0.1,0.5,0.048,0.099,0.839,,,
2021-22,C,36,,,San Bernardino,,,All,All,GX,31,33.3,7.4,14.8,6.5,0.0,0.0,0.0,0.0,0,0.065,0.871,,,
2021-22,C,36,,,San Bernardino,,,All,All,RA,1286,79.8,18.2,59.4,0.0,0.0,0.7,0.0,0.2,0.01,0.03,0.951,,,
2021-22,C,36,,,San Bernardino,,,All,All,RB,2626,36.8,2.1,14.1,0.0,0.0,0.6,0.0,0.6,0.068,0.131,0.789,,,
2021-22,C,36,,,San Bernardino,,,All,All,RD,203,33.1,7.1,14.3,0.0,0.0,2.0,0.0,0.5,0.074,0.143,0.759,,,
2021-22,C,36,,,San Bernardino,,,All,All,RF,450,77.2,10.0,51.1,0.0,0.0,0.2,0.0,0.0,0.004,0.02,0.973,,,
2021-22,C,36,,,San Bernardino,,,All,All,RH,21732,42.4,11.9,18.0,0.1,0.0,0.6,0.1,0.4,0.044,0.079,0.866,,,
2021-22,C,36,,,San Bernardino,,,All,All,RI,117,30.3,4.0,15.2,0.0,0.0,1.7,0.0,0.0,0.051,0.085,0.846,,,
2021-22,C,36,,,San Bernardino,,,All,All,RP,156,43.8,3.5,22.2,0.0,0.0,0.0,0.0,1.3,0.013,0.051,0.923,,,
2021-22,C,36,,,San Bernardino,,,All,All,RT,680,45.3,5.2,26.6,0.4,0.0,0.0,0.0,0.3,0.054,0.088,0.85,,,
2021-22,C,36,,,San Bernardino,,,All,All,RW,5326,46.7,3.6,26.0,0.3,0.0,0.5,0.2,0.6,0.031,0.075,0.879,,,
2021-22,C,36,,,San Bernardino,,,All,All,SD,4627,14.4,1.0,6.2,0.1,0.0,3.9,0.1,0.8,0.105,0.11,0.737,,,
2021-22,C,36,,,San Bernardino,,,All,All,SE,4040,23.8,4.0,8.5,0.0,0.0,1.3,0.1,0.7,0.069,0.157,0.753,,,
2021-22,C,36,,,San Bernardino,,,All,All,SF,573,16.2,1.7,5.2,0.0,0.0,0.9,0.7,0.9,0.12,0.253,0.602,,,
2021-22,C,36,,,San Bernardino,,,All,All,SH,3578,28.4,7.0,12.1,0.1,0.0,0.4,0.1,0.6,0.066,0.153,0.769,,,
2021-22,C,36,,,San Bernardino,,,All,All,SM,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.091,0.727,,,
2021-22,C,36,,,San Bernardino,,,All,All,SS,26947,40.2,9.9,17.7,0.1,0.0,0.6,0.1,0.5,0.048,0.088,0.853,,,
2021-22,C,36,,,San Bernardino,,,All,All,TA,32576,44.9,9.8,21.5,0.1,0.0,0.6,0.1,0.5,0.042,0.08,0.866,,,
2021-22,C,37,,,San Diego,,,All,All,GF,19579,62.5,12.1,45.2,0.1,0.1,0.8,0.2,0.5,0.045,0.056,0.882,,,
2021-22,C,37,,,San Diego,,,All,All,GM,20802,52.7,7.5,36.3,0.1,0.1,1.6,0.3,0.6,0.059,0.085,0.829,,,
2021-22,C,37,,,San Diego,,,All,All,GX,37,48.3,6.9,37.9,0.0,0.0,0.0,2.7,0.0,0.162,0.027,0.784,,,
2021-22,C,37,,,San Diego,,,All,All,RA,2447,76.7,17.8,74.2,0.2,0.0,0.7,0.0,0.3,0.018,0.022,0.948,,,
2021-22,C,37,,,San Diego,,,All,All,RB,1695,52.2,2.5,29.6,0.0,0.2,1.9,0.3,0.8,0.086,0.106,0.777,,,
2021-22,C,37,,,San Diego,,,All,All,RD,158,52.8,4.6,21.3,0.0,0.0,0.6,1.9,1.3,0.114,0.165,0.684,,,
2021-22,C,37,,,San Diego,,,All,All,RF,1632,75.1,5.1,59.6,0.1,0.1,1.2,0.1,0.2,0.012,0.019,0.954,,,
2021-22,C,37,,,San Diego,,,All,All,RH,20300,47.7,11.7,28.0,0.0,0.1,1.5,0.3,0.7,0.073,0.09,0.811,,,
2021-22,C,37,,,San Diego,,,All,All,RI,202,37.8,2.6,19.9,0.0,2.0,1.0,0.0,1.5,0.059,0.124,0.772,,,
2021-22,C,37,,,San Diego,,,All,All,RP,179,55.4,4.1,31.8,0.0,0.0,1.1,0.0,1.1,0.034,0.117,0.827,,,
2021-22,C,37,,,San Diego,,,All,All,RT,2234,65.5,6.2,49.1,0.0,0.0,1.1,0.4,0.4,0.033,0.059,0.889,,,
2021-22,C,37,,,San Diego,,,All,All,RW,11571,66.0,7.5,51.0,0.2,0.1,0.9,0.2,0.4,0.028,0.05,0.905,,,
2021-22,C,37,,,San Diego,,,All,All,SD,5591,26.5,1.4,16.1,0.1,0.1,9.0,0.3,0.7,0.114,0.098,0.685,,,
2021-22,C,37,,,San Diego,,,All,All,SE,5769,28.6,5.1,14.6,0.0,0.1,2.9,0.2,1.4,0.111,0.159,0.685,,,
2021-22,C,37,,,San Diego,,,All,All,SF,232,14.8,0.8,11.7,0.0,0.4,2.2,0.4,1.3,0.181,0.224,0.552,,,
2021-22,C,37,,,San Diego,,,All,All,SH,2499,33.2,3.7,19.5,0.1,0.2,0.8,0.6,1.2,0.131,0.191,0.648,,,
2021-22,C,37,,,San Diego,,,All,All,SM,357,29.1,15.1,13.7,0.0,0.0,0.3,0.0,0.0,0.078,0.14,0.779,,,
2021-22,C,37,,,San Diego,,,All,All,SS,26005,47.6,8.6,29.5,0.1,0.1,1.4,0.3,0.8,0.072,0.091,0.809,,,
2021-22,C,37,,,San Diego,,,All,All,TA,40418,57.6,9.8,40.8,0.1,0.1,1.2,0.2,0.6,0.052,0.071,0.854,,,
2021-22,C,38,,,San Francisco,,,All,All,GF,3332,71.5,18.5,47.5,0.0,0.0,0.4,0.2,0.1,0.047,0.338,0.609,,,
2021-22,C,38,,,San Francisco,,,All,All,GM,5504,60.8,11.2,35.9,0.0,0.0,0.5,0.2,0.2,0.038,0.56,0.393,,,
2021-22,C,38,,,San Francisco,,,All,All,GX,0,0,0,0,0,0,0,0,0,0,0,0,,,
2021-22,C,38,,,San Francisco,,,All,All,RA,1738,81.3,22.5,64.6,0.0,0.0,0.5,0.0,0.0,0.013,0.07,0.913,,,
2021-22,C,38,,,San Francisco,,,All,All,RB,1019,41.6,0.7,8.7,0.0,0.0,0.6,0.2,0.0,0.065,0.647,0.281,,,
2021-22,C,38,,,San Francisco,,,All,All,RD,244,74.0,19.8,58.6,0.4,0.0,0.8,0.0,0.0,0.012,0.045,0.93,,,
2021-22,C,38,,,San Francisco,,,All,All,RF,253,65.9,4.7,39.8,0.0,0.0,1.6,0.0,0.0,0.016,0.134,0.834,,,
2021-22,C,38,,,San Francisco,,,All,All,RH,4005,48.5,10.3,15.1,0.0,0.0,0.3,0.3,0.3,0.053,0.637,0.3,,,
2021-22,C,38,,,San Francisco,,,All,All,RI,76,42.9,7.1,21.4,0.0,0.0,0.0,0.0,0.0,0.026,0.789,0.184,,,
2021-22,C,38,,,San Francisco,,,All,All,RP,83,29.3,0.0,14.6,0.0,0.0,1.2,0.0,0.0,0.048,0.446,0.494,,,
2021-22,C,38,,,San Francisco,,,All,All,RT,318,68.7,12.0,42.2,0.0,0.0,0.3,0.0,0.0,0.05,0.425,0.522,,,
2021-22,C,38,,,San Francisco,,,All,All,RW,1107,72.9,12.8,46.2,0.0,0.0,0.1,0.4,0.0,0.032,0.547,0.416,,,
2021-22,C,38,,,San Francisco,,,All,All,SD,670,41.7,2.2,13.8,0.0,0.0,5.7,0.0,0.0,0.101,0.097,0.745,,,
2021-22,C,38,,,San Francisco,,,All,All,SE,1969,47.3,5.2,22.6,0.0,0.0,0.6,0.0,0.6,0.073,0.542,0.373,,,
2021-22,C,38,,,San Francisco,,,All,All,SF,90,16.4,1.8,5.5,0.0,0.0,1.1,0.0,0.0,0.133,0.244,0.611,,,
2021-22,C,38,,,San Francisco,,,All,All,SH,554,41.0,10.4,20.2,0.0,0.0,0.5,1.3,0.0,0.081,0.588,0.312,,,
2021-22,C,38,,,San Francisco,,,All,All,SM,17,66.7,13.3,26.7,0.0,0.0,0.0,0.0,0.0,0.118,0,0.882,,,
2021-22,C,38,,,San Francisco,,,All,All,SS,5125,60.9,12.9,35.3,0.0,0.0,0.5,0.2,0.1,0.054,0.374,0.563,,,
2021-22,C,38,,,San Francisco,,,All,All,TA,8843,65.9,14.7,41.5,0.0,0.0,0.4,0.2,0.1,0.041,0.477,0.474,,,
2021-22,C,39,,,San Joaquin,,,All,All,GF,6189,38.5,10.1,22.1,0.0,0.0,0.4,0.0,0.3,0.045,0.067,0.879,,,
2021-22,C,39,,,San Joaquin,,,All,All,GM,6276,27.6,5.3,15.7,0.1,0.0,1.1,0.1,0.4,0.047,0.104,0.833,,,
2021-22,C,39,,,San Joaquin,,,All,All,GX,15,25.0,8.3,8.3,0.0,0.0,0.0,0.0,0.0,0.133,0.067,0.8,,,
2021-22,C,39,,,San Joaquin,,,All,All,RA,1513,52.9,9.0,37.3,0.2,0.0,0.4,0.1,0.4,0.026,0.05,0.914,,,
2021-22,C,39,,,San Joaquin,,,All,All,RB,1024,23.9,1.5,10.1,0.0,0.0,1.5,0.0,0.6,0.073,0.133,0.773,,,
2021-22,C,39,,,San Joaquin,,,All,All,RD,91,27.4,1.6,17.7,0.0,0.0,0.0,0.0,1.1,0.143,0.165,0.681,,,
2021-22,C,39,,,San Joaquin,,,All,All,RF,615,60.3,8.2,36.4,0.0,0.0,0.3,0.0,0.0,0.005,0.026,0.966,,,
2021-22,C,39,,,San Joaquin,,,All,All,RH,6455,26.0,9.9,14.0,0.0,0.0,0.8,0.1,0.4,0.054,0.095,0.837,,,
2021-22,C,39,,,San Joaquin,,,All,All,RI,88,25.0,1.3,14.5,0.0,0.0,0.0,0.0,0.0,0.045,0.091,0.864,,,
2021-22,C,39,,,San Joaquin,,,All,All,RP,91,20.8,0.0,16.9,0.0,0.0,0.0,0.0,0.0,0.044,0.11,0.846,,,
2021-22,C,39,,,San Joaquin,,,All,All,RT,381,33.2,4.4,16.6,0.3,0.0,0.8,0.3,0.3,0.039,0.108,0.837,,,
2021-22,C,39,,,San Joaquin,,,All,All,RW,2222,35.5,4.6,18.8,0.1,0.0,0.7,0.0,0.2,0.034,0.069,0.887,,,
2021-22,C,39,,,San Joaquin,,,All,All,SD,1586,9.1,0.7,6.3,0.0,0.0,6.0,0.1,0.3,0.113,0.121,0.701,,,
2021-22,C,39,,,San Joaquin,,,All,All,SE,1930,13.0,3.1,7.1,0.0,0.0,2.1,0.1,0.6,0.077,0.146,0.75,,,
2021-22,C,39,,,San Joaquin,,,All,All,SF,152,12.5,3.4,6.8,0.0,0.0,3.3,0.0,0.7,0.138,0.243,0.579,,,
2021-22,C,39,,,San Joaquin,,,All,All,SH,715,16.5,3.1,9.5,0.0,0.0,0.7,0.0,0.3,0.108,0.206,0.677,,,
2021-22,C,39,,,San Joaquin,,,All,All,SM,112,24.7,13.5,18.0,0.0,0.0,0.0,0.0,0.0,0.045,0.161,0.795,,,
2021-22,C,39,,,San Joaquin,,,All,All,SS,9130,26.4,7.1,14.2,0.0,0.0,0.8,0.1,0.4,0.057,0.101,0.828,,,
2021-22,C,39,,,San Joaquin,,,All,All,TA,12480,33.1,7.7,19.0,0.1,0.0,0.8,0.1,0.4,0.046,0.086,0.856,,,
2021-22,C,40,,,San Luis Obispo,,,All,All,GF,1441,48.8,10.0,21.1,0.1,0.0,0.6,0.1,0.3,0.008,0.026,0.955,,,
2021-22,C,40,,,San Luis Obispo,,,All,All,GM,1549,35.7,4.8,14.7,0.3,0.0,1.4,0.3,0.4,0.022,0.043,0.91,,,
2021-22,C,40,,,San Luis Obispo,,,All,All,GX,0,0,0,0,0,0,0,0,0,0,0,0,,,
2021-22,C,40,,,San Luis Obispo,,,All,All,RA,59,82.5,7.0,40.4,0.0,0.0,1.7,0.0,0.0,0,0.017,0.966,,,
2021-22,C,40,,,San Luis Obispo,,,All,All,RB,31,42.9,0.0,17.9,0.0,0.0,3.2,0.0,0.0,0,0.065,0.903,,,
2021-22,C,40,,,San Luis Obispo,,,All,All,RD,0,0,0,0,0,0,0,0,0,0,0,0,,,
2021-22,C,40,,,San Luis Obispo,,,All,All,RF,28,65.4,11.5,26.9,0.0,0.0,0.0,0.0,0.0,0,0.071,0.929,,,
2021-22,C,40,,,San Luis Obispo,,,All,All,RH,1233,29.6,10.5,9.7,0.1,0.0,1.4,0.5,0.3,0.029,0.041,0.907,,,
2021-22,C,40,,,San Luis Obispo,,,All,All,RI,21,23.8,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0,0,1,,,
2021-22,C,40,,,San Luis Obispo,,,All,All,RP,0,0,0,0,0,0,0,0,0,0,0,0,,,
2021-22,C,40,,,San Luis Obispo,,,All,All,RT,93,46.0,4.6,24.1,1.1,0.0,0.0,0.0,0.0,0.011,0.043,0.935,,,
2021-22,C,40,,,San Luis Obispo,,,All,All,RW,1518,49.7,5.3,22.8,0.3,0.0,0.8,0.0,0.5,0.005,0.028,0.951,,,
2021-22,C,40,,,San Luis Obispo,,,All,All,SD,376,9.9,1.0,2.4,0.0,0.0,8.2,0.0,1.1,0.045,0.082,0.779,,,
2021-22,C,40,,,San Luis Obispo,,,All,All,SE,261,7.6,2.4,5.2,0.0,0.0,0.8,0.4,0.4,0.065,0.111,0.808,,,
2021-22,C,40,,,San Luis Obispo,,,All,All,SF,37,10.7,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.054,0.189,0.757,,,
2021-22,C,40,,,San Luis Obispo,,,All,All,SH,383,24.2,6.7,5.2,0.0,0.0,1.3,0.8,1.3,0.034,0.07,0.862,,,
2021-22,C,40,,,San Luis Obispo,,,All,All,SM,33,14.3,7.1,14.3,0.0,0.0,0.0,3.0,0.0,0.03,0.091,0.848,,,
2021-22,C,40,,,San Luis Obispo,,,All,All,SS,1842,30.4,6.5,10.6,0.1,0.0,1.0,0.3,0.6,0.022,0.046,0.912,,,
2021-22,C,40,,,San Luis Obispo,,,All,All,TA,2996,42.1,7.3,17.8,0.2,0.0,1.0,0.2,0.4,0.015,0.035,0.932,,,
2021-22,C,41,,,San Mateo,,,All,All,GF,3586,70.4,23.3,40.3,0.1,0.0,0.5,0.1,0.9,0.021,0.034,0.929,,,
2021-22,C,41,,,San Mateo,,,All,All,GM,3833,61.5,13.8,30.5,0.2,0.0,1.1,0.1,1.2,0.031,0.06,0.882,,,
2021-22,C,41,,,San Mateo,,,All,All,GX,0,0,0,0,0,0,0,0,0,0,0,0,,,
2021-22,C,41,,,San Mateo,,,All,All,RA,1061,85.3,25.6,60.7,0.3,0.0,0.9,0.1,0.3,0.007,0.008,0.969,,,
2021-22,C,41,,,San Mateo,,,All,All,RB,110,35.1,2.1,11.3,0.0,0.0,0.0,0.0,0.0,0.045,0.073,0.882,,,
2021-22,C,41,,,San Mateo,,,All,All,RD,14,100.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.286,0.643,,,
2021-22,C,41,,,San Mateo,,,All,All,RF,693,63.3,4.5,40.4,0.0,0.0,1.2,0.1,0.6,0.007,0.035,0.939,,,
2021-22,C,41,,,San Mateo,,,All,All,RH,2847,48.4,18.2,16.9,0.1,0.0,1.0,0.0,2.2,0.054,0.087,0.825,,,
2021-22,C,41,,,San Mateo,,,All,All,RI,0,0,0,0,0,0,0,0,0,0,0,0,,,
2021-22,C,41,,,San Mateo,,,All,All,RP,142,34.4,3.9,10.2,0.0,0.0,0.0,0.0,0.7,0.021,0.07,0.901,,,
2021-22,C,41,,,San Mateo,,,All,All,RT,525,79.1,17.4,47.7,0.2,0.0,0.0,0.0,0.2,0.002,0.021,0.973,,,
2021-22,C,41,,,San Mateo,,,All,All,RW,2023,78.0,22.1,42.5,0.3,0.0,0.8,0.1,0.3,0.01,0.018,0.957,,,
2021-22,C,41,,,San Mateo,,,All,All,SD,917,28.7,3.5,9.0,0.1,0.0,6.9,0.1,0.7,0.079,0.068,0.776,,,
2021-22,C,41,,,San Mateo,,,All,All,SE,1202,28.0,7.2,11.9,0.0,0.0,2.0,0.1,4.7,0.096,0.153,0.684,,,
2021-22,C,41,,,San Mateo,,,All,All,SF,26,28.6,4.8,9.5,0.0,0.0,0.0,0.0,3.8,0.038,0.115,0.808,,,
2021-22,C,41,,,San Mateo,,,All,All,SH,98,37.0,9.6,13.7,0.0,0.0,3.1,0.0,3.1,0.051,0.143,0.745,,,
2021-22,C,41,,,San Mateo,,,All,All,SM,28,34.6,11.5,7.7,0.0,0.0,0.0,0.0,0.0,0,0.071,0.929,,,
2021-22,C,41,,,San Mateo,,,All,All,SS,3230,47.0,13.6,19.1,0.1,0.0,1.1,0.1,2.1,0.048,0.082,0.837,,,
2021-22,C,41,,,San Mateo,,,All,All,TA,7425,66.0,18.5,35.4,0.2,0.0,0.8,0.1,1.1,0.026,0.047,0.905,,,
2021-22,C,42,,,Santa Barbara,,,All,All,GF,2618,47.6,12.0,23.2,0.1,0.0,0.1,0.0,0.2,0.021,0.034,0.94,,,
2021-22,C,42,,,Santa Barbara,,,All,All,GM,2724,36.2,5.5,18.8,0.1,0.0,0.3,0.0,0.4,0.026,0.052,0.914,,,
2021-22,C,42,,,Santa Barbara,,,All,All,GX,0,0,0,0,0,0,0,0,0,0,0,0,,,
2021-22,C,42,,,Santa Barbara,,,All,All,RA,91,69.0,5.7,48.3,1.1,0.0,0.0,0.0,0.0,0.011,0.022,0.956,,,
2021-22,C,42,,,Santa Barbara,,,All,All,RB,56,43.4,3.8,20.8,0.0,0.0,1.8,0.0,1.8,0.018,0,0.946,,,
2021-22,C,42,,,Santa Barbara,,,All,All,RD,17,43.8,6.3,43.8,0.0,0.0,0.0,0.0,0.0,0,0.059,0.941,,,
2021-22,C,42,,,Santa Barbara,,,All,All,RF,67,69.2,7.7,16.9,0.0,0.0,0.0,0.0,0.0,0,0.03,0.97,,,
2021-22,C,42,,,Santa Barbara,,,All,All,RH,3738,33.9,10.0,12.8,0.0,0.0,0.2,0.0,0.4,0.027,0.049,0.918,,,
2021-22,C,42,,,Santa Barbara,,,All,All,RI,13,20.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.231,0,0.769,,,
2021-22,C,42,,,Santa Barbara,,,All,All,RP,0,0,0,0,0,0,0,0,0,0,0,0,,,
2021-22,C,42,,,Santa Barbara,,,All,All,RT,110,52.8,3.8,34.9,0.0,0.0,0.0,0.0,0.0,0,0.036,0.964,,,
2021-22,C,42,,,Santa Barbara,,,All,All,RW,1251,60.5,5.9,41.2,0.2,0.0,0.1,0.1,0.2,0.017,0.033,0.946,,,
2021-22,C,42,,,Santa Barbara,,,All,All,SD,656,9.8,1.3,7.6,0.0,0.0,1.5,0.0,0.3,0.123,0.061,0.797,,,
2021-22,C,42,,,Santa Barbara,,,All,All,SE,800,11.2,3.0,3.0,0.0,0.0,0.8,0.0,1.3,0.063,0.113,0.805,,,
2021-22,C,42,,,Santa Barbara,,,All,All,SF,47,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.234,0.702,,,
2021-22,C,42,,,Santa Barbara,,,All,All,SH,889,32.0,12.4,16.6,0.0,0.0,0.0,0.0,0.4,0.037,0.07,0.889,,,
2021-22,C,42,,,Santa Barbara,,,All,All,SM,158,30.4,10.9,0.0,0.0,0.0,0.0,0.0,0.6,0.032,0.089,0.873,,,
2021-22,C,42,,,Santa Barbara,,,All,All,SS,4005,33.3,9.1,13.1,0.0,0.0,0.2,0.0,0.4,0.029,0.052,0.912,,,
2021-22,C,42,,,Santa Barbara,,,All,All,TA,5350,41.8,8.7,21.0,0.1,0.0,0.2,0.0,0.3,0.024,0.043,0.927,,,
2021-22,C,43,,,Santa Clara,,,All,All,GF,10301,69.5,20.8,44.4,0.1,0.0,0.7,0.1,0.4,0.02,0.062,0.904,,,
2021-22,C,43,,,Santa Clara,,,All,All,GM,11043,60.1,15.1,36.8,0.2,0.0,1.0,0.0,0.6,0.029,0.078,0.874,,,
2021-22,C,43,,,Santa Clara,,,All,All,GX,25,72.7,13.6,27.3,0.0,0.0,0.0,0.0,4.0,0.04,0.04,0.88,,,
2021-22,C,43,,,Santa Clara,,,All,All,RA,6487,85.2,27.2,65.5,0.2,0.0,0.9,0.0,0.0,0.008,0.012,0.969,,,
2021-22,C,43,,,Santa Clara,,,All,All,RB,382,44.1,4.1,23.7,0.0,0.0,1.8,0.0,0.3,0.05,0.045,0.885,,,
2021-22,C,43,,,Santa Clara,,,All,All,RD,218,72.0,22.8,42.9,0.0,0.0,1.4,0.0,0.5,0.018,0.096,0.867,,,
2021-22,C,43,,,Santa Clara,,,All,All,RF,910,63.5,6.7,35.4,0.1,0.0,1.1,0.1,0.3,0.016,0.027,0.94,,,
2021-22,C,43,,,Santa Clara,,,All,All,RH,8324,39.9,13.5,16.3,0.1,0.1,0.8,0.1,1.2,0.046,0.145,0.787,,,
2021-22,C,43,,,Santa Clara,,,All,All,RI,65,46.8,10.6,27.7,0.0,0.0,0.0,0.0,3.1,0.077,0.169,0.723,,,
2021-22,C,43,,,Santa Clara,,,All,All,RP,97,43.5,7.1,20.0,0.0,0.0,1.0,0.0,0.0,0.031,0.082,0.876,,,
2021-22,C,43,,,Santa Clara,,,All,All,RT,880,74.4,20.9,44.9,0.0,0.0,0.7,0.0,0.0,0.009,0.034,0.95,,,
2021-22,C,43,,,Santa Clara,,,All,All,RW,4006,74.0,13.2,42.9,0.3,0.0,0.8,0.0,0.2,0.009,0.027,0.95,,,
2021-22,C,43,,,Santa Clara,,,All,All,SD,2526,23.5,3.2,10.1,0.1,0.1,7.4,0.0,0.7,0.074,0.098,0.744,,,
2021-22,C,43,,,Santa Clara,,,All,All,SE,3572,29.7,7.3,17.2,0.0,0.1,1.9,0.1,1.2,0.068,0.248,0.651,,,
2021-22,C,43,,,Santa Clara,,,All,All,SF,92,12.5,2.5,2.5,0.0,0.0,3.3,0.0,1.1,0.239,0.283,0.435,,,
2021-22,C,43,,,Santa Clara,,,All,All,SH,1071,23.0,7.7,9.0,0.1,0.1,0.6,0.0,0.6,0.083,0.49,0.414,,,
2021-22,C,43,,,Santa Clara,,,All,All,SM,88,27.4,16.4,11.0,0.0,0.0,1.1,0.0,2.3,0.045,0.091,0.83,,,
